state,district,category,type,date,crimes,sex,age,ethnicity,population
Sabah,Kota Kinabatangan,assault,murder,2016,8,both,overall,overall,3802.8
Sabah,Kota Kinabatangan,assault,murder,2017,2,both,overall,overall,3855.9
Sabah,Kota Kinabatangan,assault,murder,2018,5,both,overall,overall,3898.4
Sabah,Kota Kinabatangan,assault,murder,2019,2,both,overall,overall,3904.4
Sabah,Kota Kinabatangan,assault,murder,2020,2,both,overall,overall,3418.8
Sabah,Kota Kinabatangan,assault,murder,2021,1,both,overall,overall,3412.6
Sabah,Kota Kinabatangan,assault,murder,2022,2,both,overall,overall,3414.9
Sabah,Kota Kinabatangan,assault,rape,2016,4,both,overall,overall,3802.8
Sabah,Kota Kinabatangan,assault,rape,2017,9,both,overall,overall,3855.9
Sabah,Kota Kinabatangan,assault,rape,2018,4,both,overall,overall,3898.4
Sabah,Kota Kinabatangan,assault,rape,2019,1,both,overall,overall,3904.4
Sabah,Kota Kinabatangan,assault,rape,2020,5,both,overall,overall,3418.8
Sabah,Kota Kinabatangan,assault,rape,2021,4,both,overall,overall,3412.6
Sabah,Kota Kinabatangan,assault,rape,2022,5,both,overall,overall,3414.9
Sabah,Kota Kinabatangan,assault,robbery_gang_armed,2016,0,both,overall,overall,3802.8
Sabah,Kota Kinabatangan,assault,robbery_gang_armed,2017,0,both,overall,overall,3855.9
Sabah,Kota Kinabatangan,assault,robbery_gang_armed,2018,0,both,overall,overall,3898.4
Sabah,Kota Kinabatangan,assault,robbery_gang_armed,2019,0,both,overall,overall,3904.4
Sabah,Kota Kinabatangan,assault,robbery_gang_armed,2020,0,both,overall,overall,3418.8
Sabah,Kota Kinabatangan,assault,robbery_gang_armed,2021,0,both,overall,overall,3412.6
Sabah,Kota Kinabatangan,assault,robbery_gang_armed,2022,0,both,overall,overall,3414.9
Sabah,Kota Kinabatangan,assault,robbery_gang_unarmed,2016,2,both,overall,overall,3802.8
Sabah,Kota Kinabatangan,assault,robbery_gang_unarmed,2017,0,both,overall,overall,3855.9
Sabah,Kota Kinabatangan,assault,robbery_gang_unarmed,2018,2,both,overall,overall,3898.4
Sabah,Kota Kinabatangan,assault,robbery_gang_unarmed,2019,3,both,overall,overall,3904.4
Sabah,Kota Kinabatangan,assault,robbery_gang_unarmed,2020,0,both,overall,overall,3418.8
Sabah,Kota Kinabatangan,assault,robbery_gang_unarmed,2021,0,both,overall,overall,3412.6
Sabah,Kota Kinabatangan,assault,robbery_gang_unarmed,2022,0,both,overall,overall,3414.9
Sabah,Kota Kinabatangan,assault,robbery_solo_armed,2016,0,both,overall,overall,3802.8
Sabah,Kota Kinabatangan,assault,robbery_solo_armed,2017,0,both,overall,overall,3855.9
Sabah,Kota Kinabatangan,assault,robbery_solo_armed,2018,0,both,overall,overall,3898.4
Sabah,Kota Kinabatangan,assault,robbery_solo_armed,2019,0,both,overall,overall,3904.4
Sabah,Kota Kinabatangan,assault,robbery_solo_armed,2020,0,both,overall,overall,3418.8
Sabah,Kota Kinabatangan,assault,robbery_solo_armed,2021,0,both,overall,overall,3412.6
Sabah,Kota Kinabatangan,assault,robbery_solo_armed,2022,0,both,overall,overall,3414.9
Sabah,Kota Kinabatangan,assault,robbery_solo_unarmed,2016,0,both,overall,overall,3802.8
Sabah,Kota Kinabatangan,assault,robbery_solo_unarmed,2017,1,both,overall,overall,3855.9
Sabah,Kota Kinabatangan,assault,robbery_solo_unarmed,2018,0,both,overall,overall,3898.4
Sabah,Kota Kinabatangan,assault,robbery_solo_unarmed,2019,0,both,overall,overall,3904.4
Sabah,Kota Kinabatangan,assault,robbery_solo_unarmed,2020,1,both,overall,overall,3418.8
Sabah,Kota Kinabatangan,assault,robbery_solo_unarmed,2021,0,both,overall,overall,3412.6
Sabah,Kota Kinabatangan,assault,robbery_solo_unarmed,2022,2,both,overall,overall,3414.9
Sabah,Kota Kinabatangan,property,all,2016,39,both,overall,overall,3802.8
Sabah,Kota Kinabatangan,property,all,2017,47,both,overall,overall,3855.9
Sabah,Kota Kinabatangan,property,all,2018,64,both,overall,overall,3898.4
Sabah,Kota Kinabatangan,property,all,2019,65,both,overall,overall,3904.4
Sabah,Kota Kinabatangan,property,all,2020,46,both,overall,overall,3418.8
Sabah,Kota Kinabatangan,property,all,2021,60,both,overall,overall,3412.6
Sabah,Kota Kinabatangan,property,all,2022,52,both,overall,overall,3414.9
Sabah,Kota Kinabatangan,property,break_in,2016,4,both,overall,overall,3802.8
Sabah,Kota Kinabatangan,property,break_in,2017,11,both,overall,overall,3855.9
Sabah,Kota Kinabatangan,property,break_in,2018,22,both,overall,overall,3898.4
Sabah,Kota Kinabatangan,property,break_in,2019,28,both,overall,overall,3904.4
Sabah,Kota Kinabatangan,property,break_in,2020,16,both,overall,overall,3418.8
Sabah,Kota Kinabatangan,property,break_in,2021,14,both,overall,overall,3412.6
Sabah,Kota Kinabatangan,property,break_in,2022,14,both,overall,overall,3414.9
Sabah,Kota Kinabatangan,property,theft_other,2016,14,both,overall,overall,3802.8
Sabah,Kota Kinabatangan,property,theft_other,2017,20,both,overall,overall,3855.9
Sabah,Kota Kinabatangan,property,theft_other,2018,24,both,overall,overall,3898.4
Sabah,Kota Kinabatangan,property,theft_other,2019,24,both,overall,overall,3904.4
Sabah,Kota Kinabatangan,property,theft_other,2020,26,both,overall,overall,3418.8
Sabah,Kota Kinabatangan,property,theft_other,2021,31,both,overall,overall,3412.6
Sabah,Kota Kinabatangan,property,theft_other,2022,28,both,overall,overall,3414.9
Sabah,Kota Kinabatangan,property,theft_vehicle_lorry,2016,0,both,overall,overall,3802.8
Sabah,Kota Kinabatangan,property,theft_vehicle_lorry,2017,0,both,overall,overall,3855.9
Sabah,Kota Kinabatangan,property,theft_vehicle_lorry,2018,0,both,overall,overall,3898.4
Sabah,Kota Kinabatangan,property,theft_vehicle_lorry,2019,2,both,overall,overall,3904.4
Sabah,Kota Kinabatangan,property,theft_vehicle_lorry,2020,0,both,overall,overall,3418.8
Sabah,Kota Kinabatangan,property,theft_vehicle_lorry,2021,2,both,overall,overall,3412.6
Sabah,Kota Kinabatangan,property,theft_vehicle_lorry,2022,1,both,overall,overall,3414.9
Sabah,Kota Kinabatangan,property,theft_vehicle_motorcar,2016,3,both,overall,overall,3802.8
Sabah,Kota Kinabatangan,property,theft_vehicle_motorcar,2017,4,both,overall,overall,3855.9
Sabah,Kota Kinabatangan,property,theft_vehicle_motorcar,2018,1,both,overall,overall,3898.4
Sabah,Kota Kinabatangan,property,theft_vehicle_motorcar,2019,0,both,overall,overall,3904.4
Sabah,Kota Kinabatangan,property,theft_vehicle_motorcar,2020,0,both,overall,overall,3418.8
Sabah,Kota Kinabatangan,property,theft_vehicle_motorcar,2021,2,both,overall,overall,3412.6
Sabah,Kota Kinabatangan,property,theft_vehicle_motorcar,2022,0,both,overall,overall,3414.9
Sabah,Kota Kinabatangan,property,theft_vehicle_motorcycle,2016,18,both,overall,overall,3802.8
Sabah,Kota Kinabatangan,property,theft_vehicle_motorcycle,2017,12,both,overall,overall,3855.9
Sabah,Kota Kinabatangan,property,theft_vehicle_motorcycle,2018,17,both,overall,overall,3898.4
Sabah,Kota Kinabatangan,property,theft_vehicle_motorcycle,2019,11,both,overall,overall,3904.4
Sabah,Kota Kinabatangan,property,theft_vehicle_motorcycle,2020,4,both,overall,overall,3418.8
Sabah,Kota Kinabatangan,property,theft_vehicle_motorcycle,2021,11,both,overall,overall,3412.6
Sabah,Kota Kinabatangan,property,theft_vehicle_motorcycle,2022,9,both,overall,overall,3414.9
Sabah,Kota Marudu,assault,all,2016,18,both,overall,overall,3802.8
Sabah,Kota Marudu,assault,all,2017,16,both,overall,overall,3855.9
Sabah,Kota Marudu,assault,all,2018,11,both,overall,overall,3898.4
Sabah,Kota Marudu,assault,all,2019,15,both,overall,overall,3904.4
Sabah,Kota Marudu,assault,all,2020,16,both,overall,overall,3418.8
Sabah,Kota Marudu,assault,all,2021,5,both,overall,overall,3412.6
Sabah,Kota Marudu,assault,all,2022,15,both,overall,overall,3414.9
Sabah,Kota Marudu,assault,causing_injury,2016,7,both,overall,overall,3802.8
Sabah,Kota Marudu,assault,causing_injury,2017,8,both,overall,overall,3855.9
Sabah,Kota Marudu,assault,causing_injury,2018,4,both,overall,overall,3898.4
Sabah,Kota Marudu,assault,causing_injury,2019,3,both,overall,overall,3904.4
Sabah,Kota Marudu,assault,causing_injury,2020,4,both,overall,overall,3418.8
Sabah,Kota Marudu,assault,causing_injury,2021,0,both,overall,overall,3412.6
Sabah,Kota Marudu,assault,causing_injury,2022,5,both,overall,overall,3414.9
Sabah,Kota Marudu,assault,murder,2016,3,both,overall,overall,3802.8
Sabah,Kota Marudu,assault,murder,2017,0,both,overall,overall,3855.9
Sabah,Kota Marudu,assault,murder,2018,1,both,overall,overall,3898.4
Sabah,Kota Marudu,assault,murder,2019,1,both,overall,overall,3904.4
Sabah,Kota Marudu,assault,murder,2020,3,both,overall,overall,3418.8
Sabah,Kota Marudu,assault,murder,2021,0,both,overall,overall,3412.6
Sabah,Kota Marudu,assault,murder,2022,0,both,overall,overall,3414.9
Sabah,Kota Marudu,assault,rape,2016,7,both,overall,overall,3802.8
Sabah,Kota Marudu,assault,rape,2017,6,both,overall,overall,3855.9
Sabah,Kota Marudu,assault,rape,2018,5,both,overall,overall,3898.4
Sabah,Kota Marudu,assault,rape,2019,10,both,overall,overall,3904.4
Sabah,Kota Marudu,assault,rape,2020,9,both,overall,overall,3418.8
Sabah,Kota Marudu,assault,rape,2021,5,both,overall,overall,3412.6
Sabah,Kota Marudu,assault,rape,2022,9,both,overall,overall,3414.9
Sabah,Kota Marudu,assault,robbery_gang_armed,2016,0,both,overall,overall,3802.8
Sabah,Kota Marudu,assault,robbery_gang_armed,2017,0,both,overall,overall,3855.9
Sabah,Kota Marudu,assault,robbery_gang_armed,2018,0,both,overall,overall,3898.4
Sabah,Kota Marudu,assault,robbery_gang_armed,2019,0,both,overall,overall,3904.4
Sabah,Kota Marudu,assault,robbery_gang_armed,2020,0,both,overall,overall,3418.8
Sabah,Kota Marudu,assault,robbery_gang_armed,2021,0,both,overall,overall,3412.6
Sabah,Kota Marudu,assault,robbery_gang_armed,2022,0,both,overall,overall,3414.9
Sabah,Kota Marudu,assault,robbery_gang_unarmed,2016,1,both,overall,overall,3802.8
Sabah,Kota Marudu,assault,robbery_gang_unarmed,2017,0,both,overall,overall,3855.9
Sabah,Kota Marudu,assault,robbery_gang_unarmed,2018,1,both,overall,overall,3898.4
Sabah,Kota Marudu,assault,robbery_gang_unarmed,2019,0,both,overall,overall,3904.4
Sabah,Kota Marudu,assault,robbery_gang_unarmed,2020,0,both,overall,overall,3418.8
Sabah,Kota Marudu,assault,robbery_gang_unarmed,2021,0,both,overall,overall,3412.6
Sabah,Kota Marudu,assault,robbery_gang_unarmed,2022,0,both,overall,overall,3414.9
Sabah,Kota Marudu,assault,robbery_solo_armed,2016,0,both,overall,overall,3802.8
Sabah,Kota Marudu,assault,robbery_solo_armed,2017,0,both,overall,overall,3855.9
Sabah,Kota Marudu,assault,robbery_solo_armed,2018,0,both,overall,overall,3898.4
Sabah,Kota Marudu,assault,robbery_solo_armed,2019,0,both,overall,overall,3904.4
Sabah,Kota Marudu,assault,robbery_solo_armed,2020,0,both,overall,overall,3418.8
Sabah,Kota Marudu,assault,robbery_solo_armed,2021,0,both,overall,overall,3412.6
Sabah,Kota Marudu,assault,robbery_solo_armed,2022,0,both,overall,overall,3414.9
Sabah,Kota Marudu,assault,robbery_solo_unarmed,2016,0,both,overall,overall,3802.8
Sabah,Kota Marudu,assault,robbery_solo_unarmed,2017,2,both,overall,overall,3855.9
Sabah,Kota Marudu,assault,robbery_solo_unarmed,2018,0,both,overall,overall,3898.4
Sabah,Kota Marudu,assault,robbery_solo_unarmed,2019,1,both,overall,overall,3904.4
Sabah,Kota Marudu,assault,robbery_solo_unarmed,2020,0,both,overall,overall,3418.8
Sabah,Kota Marudu,assault,robbery_solo_unarmed,2021,0,both,overall,overall,3412.6
Sabah,Kota Marudu,assault,robbery_solo_unarmed,2022,1,both,overall,overall,3414.9
Sabah,Kota Marudu,property,all,2016,51,both,overall,overall,3802.8
Sabah,Kota Marudu,property,all,2017,86,both,overall,overall,3855.9
Sabah,Kota Marudu,property,all,2018,107,both,overall,overall,3898.4
Sabah,Kota Marudu,property,all,2019,97,both,overall,overall,3904.4
Sabah,Kota Marudu,property,all,2020,52,both,overall,overall,3418.8
Sabah,Kota Marudu,property,all,2021,54,both,overall,overall,3412.6
Sabah,Kota Marudu,property,all,2022,66,both,overall,overall,3414.9
Sabah,Kota Marudu,property,break_in,2016,20,both,overall,overall,3802.8
Sabah,Kota Marudu,property,break_in,2017,26,both,overall,overall,3855.9
Sabah,Kota Marudu,property,break_in,2018,39,both,overall,overall,3898.4
Sabah,Kota Marudu,property,break_in,2019,35,both,overall,overall,3904.4
Sabah,Kota Marudu,property,break_in,2020,19,both,overall,overall,3418.8
Sabah,Kota Marudu,property,break_in,2021,27,both,overall,overall,3412.6
Sabah,Kota Marudu,property,break_in,2022,40,both,overall,overall,3414.9
Sabah,Kota Marudu,property,theft_other,2016,21,both,overall,overall,3802.8
Sabah,Kota Marudu,property,theft_other,2017,42,both,overall,overall,3855.9
Sabah,Kota Marudu,property,theft_other,2018,45,both,overall,overall,3898.4
Sabah,Kota Marudu,property,theft_other,2019,52,both,overall,overall,3904.4
Sabah,Kota Marudu,property,theft_other,2020,26,both,overall,overall,3418.8
Sabah,Kota Marudu,property,theft_other,2021,23,both,overall,overall,3412.6
Sabah,Kota Marudu,property,theft_other,2022,19,both,overall,overall,3414.9
Sabah,Kota Marudu,property,theft_vehicle_lorry,2016,0,both,overall,overall,3802.8
Sabah,Kota Marudu,property,theft_vehicle_lorry,2017,1,both,overall,overall,3855.9
Sabah,Kota Marudu,property,theft_vehicle_lorry,2018,1,both,overall,overall,3898.4
Sabah,Kota Marudu,property,theft_vehicle_lorry,2019,1,both,overall,overall,3904.4
Sabah,Kota Marudu,property,theft_vehicle_lorry,2020,0,both,overall,overall,3418.8
Sabah,Kota Marudu,property,theft_vehicle_lorry,2021,0,both,overall,overall,3412.6
Sabah,Kota Marudu,property,theft_vehicle_lorry,2022,2,both,overall,overall,3414.9
Sabah,Kota Marudu,property,theft_vehicle_motorcar,2016,1,both,overall,overall,3802.8
Sabah,Kota Marudu,property,theft_vehicle_motorcar,2017,2,both,overall,overall,3855.9
Sabah,Kota Marudu,property,theft_vehicle_motorcar,2018,0,both,overall,overall,3898.4
Sabah,Kota Marudu,property,theft_vehicle_motorcar,2019,2,both,overall,overall,3904.4
Sabah,Kota Marudu,property,theft_vehicle_motorcar,2020,0,both,overall,overall,3418.8
Sabah,Kota Marudu,property,theft_vehicle_motorcar,2021,0,both,overall,overall,3412.6
Sabah,Kota Marudu,property,theft_vehicle_motorcar,2022,1,both,overall,overall,3414.9
Sabah,Kota Marudu,property,theft_vehicle_motorcycle,2016,9,both,overall,overall,3802.8
Sabah,Kota Marudu,property,theft_vehicle_motorcycle,2017,15,both,overall,overall,3855.9
Sabah,Kota Marudu,property,theft_vehicle_motorcycle,2018,22,both,overall,overall,3898.4
Sabah,Kota Marudu,property,theft_vehicle_motorcycle,2019,7,both,overall,overall,3904.4
Sabah,Kota Marudu,property,theft_vehicle_motorcycle,2020,7,both,overall,overall,3418.8
Sabah,Kota Marudu,property,theft_vehicle_motorcycle,2021,4,both,overall,overall,3412.6
Sabah,Kota Marudu,property,theft_vehicle_motorcycle,2022,4,both,overall,overall,3414.9
Sabah,Kudat,assault,all,2016,8,both,overall,overall,3802.8
Sabah,Kudat,assault,all,2017,14,both,overall,overall,3855.9
Sabah,Kudat,assault,all,2018,12,both,overall,overall,3898.4
Sabah,Kudat,assault,all,2019,6,both,overall,overall,3904.4
Sabah,Kudat,assault,all,2020,7,both,overall,overall,3418.8
Sabah,Kudat,assault,all,2021,9,both,overall,overall,3412.6
Sabah,Kudat,assault,all,2022,12,both,overall,overall,3414.9
Sabah,Kudat,assault,causing_injury,2016,2,both,overall,overall,3802.8
Sabah,Kudat,assault,causing_injury,2017,6,both,overall,overall,3855.9
Sabah,Kudat,assault,causing_injury,2018,5,both,overall,overall,3898.4
Sabah,Kudat,assault,causing_injury,2019,0,both,overall,overall,3904.4
Sabah,Kudat,assault,causing_injury,2020,4,both,overall,overall,3418.8
Sabah,Kudat,assault,causing_injury,2021,3,both,overall,overall,3412.6
Sabah,Kudat,assault,causing_injury,2022,3,both,overall,overall,3414.9
Sabah,Kudat,assault,murder,2016,2,both,overall,overall,3802.8
Sabah,Kudat,assault,murder,2017,1,both,overall,overall,3855.9
Sabah,Kudat,assault,murder,2018,0,both,overall,overall,3898.4
Sabah,Kudat,assault,murder,2019,1,both,overall,overall,3904.4
Sabah,Kudat,assault,murder,2020,0,both,overall,overall,3418.8
Sabah,Kudat,assault,murder,2021,0,both,overall,overall,3412.6
Sabah,Kudat,assault,murder,2022,1,both,overall,overall,3414.9
Sabah,Kudat,assault,rape,2016,1,both,overall,overall,3802.8
Sabah,Kudat,assault,rape,2017,6,both,overall,overall,3855.9
Sabah,Kudat,assault,rape,2018,6,both,overall,overall,3898.4
Sabah,Kudat,assault,rape,2019,3,both,overall,overall,3904.4
Sabah,Kudat,assault,rape,2020,2,both,overall,overall,3418.8
Sabah,Kudat,assault,rape,2021,6,both,overall,overall,3412.6
Sabah,Kudat,assault,rape,2022,8,both,overall,overall,3414.9
Sabah,Kudat,assault,robbery_gang_armed,2016,0,both,overall,overall,3802.8
Sabah,Kudat,assault,robbery_gang_armed,2017,0,both,overall,overall,3855.9
Sabah,Kudat,assault,robbery_gang_armed,2018,0,both,overall,overall,3898.4
Sabah,Kudat,assault,robbery_gang_armed,2019,0,both,overall,overall,3904.4
Sabah,Kudat,assault,robbery_gang_armed,2020,0,both,overall,overall,3418.8
Sabah,Kudat,assault,robbery_gang_armed,2021,0,both,overall,overall,3412.6
Sabah,Kudat,assault,robbery_gang_armed,2022,0,both,overall,overall,3414.9
Sabah,Kudat,assault,robbery_gang_unarmed,2016,1,both,overall,overall,3802.8
Sabah,Kudat,assault,robbery_gang_unarmed,2017,0,both,overall,overall,3855.9
Sabah,Kudat,assault,robbery_gang_unarmed,2018,1,both,overall,overall,3898.4
Sabah,Kudat,assault,robbery_gang_unarmed,2019,1,both,overall,overall,3904.4
Sabah,Kudat,assault,robbery_gang_unarmed,2020,0,both,overall,overall,3418.8
Sabah,Kudat,assault,robbery_gang_unarmed,2021,0,both,overall,overall,3412.6
Sabah,Kudat,assault,robbery_gang_unarmed,2022,0,both,overall,overall,3414.9
Sabah,Kudat,assault,robbery_solo_armed,2016,0,both,overall,overall,3802.8
Sabah,Kudat,assault,robbery_solo_armed,2017,0,both,overall,overall,3855.9
Sabah,Kudat,assault,robbery_solo_armed,2018,0,both,overall,overall,3898.4
Sabah,Kudat,assault,robbery_solo_armed,2019,0,both,overall,overall,3904.4
Sabah,Kudat,assault,robbery_solo_armed,2020,0,both,overall,overall,3418.8
Sabah,Kudat,assault,robbery_solo_armed,2021,0,both,overall,overall,3412.6
Sabah,Kudat,assault,robbery_solo_armed,2022,0,both,overall,overall,3414.9
Sabah,Kudat,assault,robbery_solo_unarmed,2016,2,both,overall,overall,3802.8
Sabah,Kudat,assault,robbery_solo_unarmed,2017,1,both,overall,overall,3855.9
Sabah,Kudat,assault,robbery_solo_unarmed,2018,0,both,overall,overall,3898.4
Sabah,Kudat,assault,robbery_solo_unarmed,2019,1,both,overall,overall,3904.4
Sabah,Kudat,assault,robbery_solo_unarmed,2020,1,both,overall,overall,3418.8
Sabah,Kudat,assault,robbery_solo_unarmed,2021,0,both,overall,overall,3412.6
